grid_x,grid_t,time,MAE,max_err,interp_type,scheme_order,boundary_order
25,25,145.033944606781,0.010738901794776027,0.041609612059641754,interp_nn,1,1
30,30,313.7194104194641,0.006882336768687459,0.02973761485814652,interp_nn,1,1
35,35,742.0850472450256,0.005455323685033033,0.02213914952105489,interp_nn,1,1
40,40,1644.4495265483856,0.004010987466068685,0.017719734478691684,interp_nn,1,1
45,45,3333.621528863907,0.0035218284316735652,0.01505729788447141,interp_nn,1,1
50,50,6836.610899448395,0.0029563132943008826,0.012559177393890342,interp_nn,1,1
10,10,10.315999984741211,0.1019575196001334,0.402659485688149,interp_nn,1,1
15,15,17.22600221633911,0.03405044406021188,0.1368350716491199,interp_nn,1,1
20,20,49.3416645526886,0.016170211464630733,0.06911879316893854,interp_nn,1,1
25,25,142.528710603714,0.010739134801171427,0.04161566735544364,interp_nn,1,1
30,30,309.3822729587555,0.00688291340836373,0.029817187161068293,interp_nn,1,1
35,35,832.8074462413788,0.00543582705467183,0.020899795236594576,interp_nn,1,1
40,40,1658.7770328521729,0.004427752103869182,0.01953980129018018,interp_nn,1,1
45,45,3457.029752969742,0.003476189873301253,0.014887860247032814,interp_nn,1,1
50,50,6716.0406658649445,0.002754695206416093,0.01200459034106205,interp_nn,1,1
10,10,9.992998361587524,0.10195830499232535,0.40262080614011475,interp_nn,1,1
15,15,17.069998502731323,0.03405055090161338,0.13679642424193028,interp_nn,1,1
20,20,47.53262448310852,0.016168507006285547,0.0690484119180339,interp_nn,1,1
25,25,126.7720079421997,0.010740248914206154,0.042019321590923586,interp_nn,1,1
30,30,302.9207181930542,0.00688631711628424,0.03020471999693708,interp_nn,1,1
35,35,730.3456518650055,0.005437870476586828,0.021266832994204954,interp_nn,1,1
40,40,1662.5482802391052,0.007481894406337055,0.027560227835811635,interp_nn,1,1
45,45,3378.863233089447,0.0077807021330812106,0.02615033951070478,interp_nn,1,1
50,50,6815.649600028992,0.00694074123618104,0.02269451708139114,interp_nn,1,1
10,10,5.7086169719696045,0.045749125126336054,0.11648015322662603,random,2,2
15,15,26.69878363609314,0.023297415042627216,0.06750246735698245,random,2,2
20,20,74.47426342964172,0.01406134461369709,0.04024885891488106,random,2,2
25,25,188.93938899040222,0.009536946592689931,0.02827877175941723,random,2,2
30,30,431.3765711784363,0.007179061188209735,0.03218749226360551,random,2,2
35,35,894.1888470649719,0.01345919087968045,0.057833070279650206,random,2,2
40,40,1975.942712545395,0.005279909883026579,0.024646134180867876,random,2,2
45,45,4166.308458328247,0.0050157390446256556,0.013860047301710726,random,2,2
50,50,7933.975158929825,0.005538946822948369,0.012717765165770153,random,2,2
10,10,9.146315813064575,0.045749788342330094,0.11648061890110478,random,2,2
15,15,25.30394196510315,0.023292619139125295,0.06750883510191819,random,2,2
20,20,71.2074944972992,0.014061312316528147,0.04022758612833077,random,2,2
25,25,188.29379725456238,0.00952410750239995,0.028880497105567393,random,2,2
30,30,421.1698954105377,0.007136958240095215,0.03193652140295586,random,2,2
35,35,910.5342664718628,0.008032878632088198,0.03425073287724173,random,2,2
40,40,1926.123506784439,0.004729754877579491,0.019778950173282878,random,2,2
45,45,4153.610905647278,0.012677206935945675,0.04434354537858938,random,2,2
50,50,7920.543660879135,0.005608237569607174,0.016132458976078817,random,2,2
10,10,8.721789836883545,0.045749531996259,0.11648004997466424,random,2,2
15,15,24.99580216407776,0.023295810479424035,0.06751509037878073,random,2,2
20,20,75.18889331817627,0.014060863955376961,0.04024011164664476,random,2,2
25,25,197.07769656181335,0.009535253890897618,0.027565532475246013,random,2,2
30,30,443.77332878112793,0.006996557333478766,0.02809276356902668,random,2,2
35,35,908.0845139026642,0.009618079225085403,0.04433859360099213,random,2,2
40,40,2027.4613037109375,0.005581475063090038,0.025907643758580526,random,2,2
45,45,4180.132414102554,0.005001710942921017,0.01685903908299402,random,2,2
50,50,7972.6514711380005,0.005501220673724761,0.015344921645919732,random,2,2
10,10,9.017691135406494,0.04574931363034859,0.11647974673335715,random,2,2
15,15,25.206455945968628,0.023296747682909742,0.06750042569025666,random,2,2
20,20,67.89206838607788,0.014061453801051378,0.040219246985670476,random,2,2
25,25,188.4518482685089,0.00953764309554045,0.028461731640962884,random,2,2
30,30,417.10677552223206,0.006968158352299037,0.028965044470145807,random,2,2
35,35,901.1128256320953,0.008828325313069398,0.03984692671344989,random,2,2
40,40,2056.6583065986633,0.005335231204967783,0.02490231269251561,random,2,2
45,45,4184.1267631053925,0.005034763202387694,0.016879148521949744,random,2,2
50,50,8023.726145744324,0.005551688182546928,0.01328011295763232,random,2,2
10,10,9.212081909179688,0.04574948792531864,0.1164854887386553,random,2,2
15,15,25.030052423477173,0.023297159438861112,0.06750927852563793,random,2,2
20,20,73.43799185752869,0.014061553347272104,0.040230994532213904,random,2,2
25,25,189.9939661026001,0.009533486817750361,0.028706926430340424,random,2,2
30,30,427.12453389167786,0.006977058338125997,0.025875522752539265,random,2,2
35,35,923.344710111618,0.007679301054454668,0.028099365118525704,random,2,2
40,40,2014.5150108337402,0.004826624131684047,0.01493569952198992,random,2,2
45,45,4217.186753511429,0.0050145458329487426,0.019486942037129806,random,2,2
50,50,7898.934202432632,0.00556391123269594,0.022127838209909545,random,2,2
10,10,8.87248158454895,0.04575135250260364,0.11648666856028565,random,2,2
15,15,22.486846208572388,0.023293586212073943,0.06750520791250364,random,2,2
20,20,72.91430163383484,0.014061547125043627,0.04026399404376546,random,2,2
25,25,197.52197241783142,0.00953542276710412,0.028065209348057202,random,2,2
30,30,455.87690711021423,0.00700031523564791,0.02336970384185194,random,2,2
35,35,901.9932107925415,0.008727158413009266,0.0400634048960673,random,2,2
40,40,1973.255071401596,0.008792748836737127,0.0349454688705836,random,2,2
45,45,4227.71395111084,0.0055291783380755155,0.025293254780880486,random,2,2
50,50,8012.954149484634,0.006222153223323727,0.027696927994236144,random,2,2
10,10,8.895385980606079,0.0457489388963599,0.11648111519552332,random,2,2
15,15,25.290767908096313,0.02329663880733629,0.0675003609749083,random,2,2
20,20,72.95048546791077,0.014061012580997352,0.0403461117531132,random,2,2
25,25,177.77883958816528,0.009551142318672313,0.027718972069474712,random,2,2
30,30,434.61808800697327,0.0069811278696791336,0.024556273673554785,random,2,2
35,35,907.7868480682373,0.007703440399972044,0.029787164070230382,random,2,2
40,40,1950.439433813095,0.007821921233366806,0.03248059552395664,random,2,2
45,45,4183.871900558472,0.00506572165063277,0.022883570096112943,random,2,2
50,50,8031.26358294487,0.005556160219059727,0.020176151487326453,random,2,2
10,10,9.230109453201294,0.04575195819149251,0.11648606325602107,random,2,2
15,15,25.940861701965332,0.02329656267467211,0.06750236441714064,random,2,2
20,20,72.88968920707703,0.014057870464467579,0.04030187517384709,random,2,2
25,25,188.8398516178131,0.009526506796014104,0.028676563647612924,random,2,2
30,30,432.49439001083374,0.006973972468306372,0.02505248532938059,random,2,2
35,35,906.8316218852997,0.008245910756639352,0.0371554808199214,random,2,2
40,40,1941.9410374164581,0.005095624387683242,0.023660982374400272,random,2,2
45,45,4177.727048873901,0.005810771482919282,0.02612199435643693,random,2,2
50,50,8041.418694496155,0.005995198150389817,0.0269155506596443,random,2,2
10,10,9.028697729110718,0.04574969783856037,0.11648047194008604,random,2,2
15,15,26.45327115058899,0.023295708621454254,0.06750302377922446,random,2,2
20,20,71.95037055015564,0.01406197997522828,0.04025973858985432,random,2,2
25,25,184.99277210235596,0.009536862556585552,0.02871518794603109,random,2,2
30,30,437.8546793460846,0.006983204756680169,0.0208824999728906,random,2,2
35,35,900.0652816295624,0.008146490317921005,0.035281306425628184,random,2,2
40,40,1934.0094261169434,0.007345542212140561,0.031180481608935412,random,2,2
45,45,4190.2315175533295,0.005010477382433445,0.021982317397709075,random,2,2
50,50,8025.862694740295,0.005553426686248745,0.013434084586133571,random,2,2
10,10,9.160345554351807,0.04575137240490721,0.11648637685839215,random,2,2
15,15,27.446129083633423,0.023296843577408726,0.06750222697520425,random,2,2
20,20,71.07177400588989,0.014061283788418222,0.04022687109850964,random,2,2
25,25,191.79221725463867,0.00953317210521507,0.02833651207592358,random,2,2
30,30,412.68131732940674,0.0069821027369182855,0.02436342086781751,random,2,2
35,35,898.2432971000671,0.007996794813524747,0.03463053186159579,random,2,2
40,40,2003.0961713790894,0.004900571780796319,0.02224222075821014,random,2,2
45,45,4134.230485200882,0.00972768224828326,0.03681321759254877,random,2,2
50,50,7968.084983587265,0.007621775887833114,0.031642465783772236,random,2,2
10,10,9.034632921218872,0.04574998055814935,0.11648100135771788,random,2,2
15,15,25.849215030670166,0.023297202786711362,0.06752226307639872,random,2,2
20,20,69.99287533760071,0.014059083173376,0.040381724865521496,random,2,2
25,25,193.69363141059875,0.009535381621537144,0.02814084034992373,random,2,2
30,30,437.6494960784912,0.007006337975662939,0.02879968337825528,random,2,2
35,35,970.601211309433,0.008019582068010447,0.03318392501656861,random,2,2
40,40,1962.6054592132568,0.006243214525828481,0.028189395215479293,random,2,2
45,45,4222.094595909119,0.006219755147172266,0.027536254430517174,random,2,2
50,50,7950.961001873016,0.005557925822862397,0.01905881763075255,random,2,2
10,10,8.812684059143066,0.04575115960830289,0.11648436595534462,random,2,2
15,15,24.460432767868042,0.023295633285296304,0.06749825472250273,random,2,2
20,20,76.01347398757935,0.014063315772628432,0.040229370208632376,random,2,2
25,25,192.67203307151794,0.009539219726202046,0.02778439614350653,random,2,2
30,30,438.14961218833923,0.006975302898248223,0.022748540859008237,random,2,2
35,35,904.870432138443,0.00787181759600094,0.028539581805206424,random,2,2
40,40,1946.3209147453308,0.009146315294655968,0.035824258938082915,random,2,2
45,45,4228.055265188217,0.006383712031348131,0.028046989112103446,random,2,2
50,50,7994.698471069336,0.005552998311871714,0.018413286128961318,random,2,2
10,10,9.038756370544434,0.04575113105328257,0.11648344398752367,random,2,2
15,15,25.634679794311523,0.023297102591493687,0.06750349680648163,random,2,2
20,20,71.8238115310669,0.014062388485025737,0.04023262640465164,random,2,2
25,25,192.50819182395935,0.00953501982940781,0.027959387867891677,random,2,2
30,30,442.0975561141968,0.0069608905186848615,0.021458556575665533,random,2,2
35,35,907.9614057540894,0.008264141410716882,0.03748472393764893,random,2,2
40,40,1986.710929632187,0.005469786779220396,0.02548669903992168,random,2,2
45,45,4222.122492074966,0.010692801814408005,0.039337573081523886,random,2,2
50,50,8020.18314743042,0.005549455293771314,0.017816041572848766,random,2,2
10,10,9.148407697677612,0.04574524370611718,0.11647225788078554,random,2,2
15,15,26.273671627044678,0.02329706063985607,0.06750681538475625,random,2,2
20,20,69.96401977539062,0.014058166425048481,0.040299367077752835,random,2,2
25,25,197.70202565193176,0.009530536751403387,0.028204496827923586,random,2,2
30,30,414.41746735572815,0.006974158513139124,0.022590072149537732,random,2,2
35,35,904.020744562149,0.010155026185788445,0.046687968928146834,random,2,2
40,40,1938.8343663215637,0.007248522325261289,0.030942530679766087,random,2,2
45,45,4173.399706363678,0.005174395335059052,0.023685854338910087,random,2,2
50,50,7977.452589035034,0.009623380295200865,0.03697992710120912,random,2,2
10,10,9.090698003768921,0.04575001622368902,0.11648077733326626,random,2,2
15,15,26.935425519943237,0.023296400478694617,0.06751504551321069,random,2,2
20,20,70.5160493850708,0.014058075178121838,0.04022582142477826,random,2,2
25,25,188.5570249557495,0.009535253042276886,0.028344499546768154,random,2,2
30,30,442.136004447937,0.007533616330789145,0.03503253694112693,random,2,2
35,35,901.0724756717682,0.007481152595647545,0.027903931025578574,random,2,2
40,40,2001.693469285965,0.004809320463725146,0.01491681956813827,random,2,2
45,45,4176.80665397644,0.00502533556265828,0.013215427423940218,random,2,2
50,50,7940.162580490112,0.010622166922655243,0.03956688610411916,random,2,2
10,10,8.910358428955078,0.04574903214967772,0.11647784278970746,random,2,2
15,15,23.39924383163452,0.023292260260495534,0.06751702012466657,random,2,2
20,20,74.83613967895508,0.014061203884030623,0.04024661618387193,random,2,2
25,25,193.709219455719,0.009536244473708391,0.027828825648562178,random,2,2
30,30,412.0692961215973,0.006948818024929299,0.02243579768442866,random,2,2
35,35,887.0271196365356,0.007427258112306452,0.026708450162473973,random,2,2
40,40,1984.9366240501404,0.004781265768681819,0.01664833385950379,random,2,2
45,45,4147.338365793228,0.005003268686360385,0.01631961644780472,random,2,2
50,50,7969.306587696075,0.005554307494642371,0.019286119416443523,random,2,2
10,10,8.794724225997925,0.045750445708757505,0.1164874361977154,random,2,2
15,15,26.051262140274048,0.023296022511499342,0.06750216476829776,random,2,2
20,20,73.1148099899292,0.014057486727365294,0.04025894422343512,random,2,2
25,25,188.59333562850952,0.00953898032042695,0.027615393028698282,random,2,2
30,30,436.08804965019226,0.007094823929060981,0.031317139575721326,random,2,2
35,35,907.8057389259338,0.008163106122855006,0.035199769209635856,random,2,2
40,40,1961.3248934745789,0.007802049613553849,0.03242019875715503,random,2,2
45,45,4195.762550115585,0.005027322215295845,0.014054519611608113,random,2,2
50,50,7967.223579883575,0.005570619581203968,0.019511808898266175,random,2,2
10,10,8.778728246688843,0.04575013414578792,0.11648100180148042,random,2,2
15,15,24.442392587661743,0.023296539993119526,0.06750597512782319,random,2,2
20,20,75.17625594139099,0.01405903888134457,0.04023393992325486,random,2,2
25,25,189.6354169845581,0.009530400661479012,0.028931565444013374,random,2,2
30,30,412.23654985427856,0.006951022278769714,0.02251088209655444,random,2,2
35,35,905.0442941188812,0.0077985758439463515,0.032493440213324065,random,2,2
40,40,2063.6235871315002,0.004828516392798927,0.020583821111843106,random,2,2
45,45,4216.64800620079,0.011002782250139573,0.040110453074821986,random,2,2
50,50,7961.215773820877,0.005549611835477211,0.012765105701163515,random,2,2
10,10,8.747751235961914,0.04574898737207117,0.11647937264420138,random,2,2
15,15,25.487504243850708,0.023297243184565084,0.06752250281987993,random,2,2
20,20,69.64746761322021,0.014058925235331018,0.040261235874557655,random,2,2
25,25,191.58237838745117,0.009537144005951497,0.027416359831580056,random,2,2
30,30,430.8283779621124,0.006962275746848203,0.022709663874203534,random,2,2
35,35,897.8377974033356,0.008375407578686782,0.03813997092581847,random,2,2
40,40,1947.4868733882904,0.004916599266638925,0.022419588861079157,random,2,2
45,45,4168.754271030426,0.005016898248872255,0.02149947681691934,random,2,2
50,50,7945.865589618683,0.0055302467486561735,0.013652186101600006,random,2,2
10,10,8.99178671836853,0.04575053827334508,0.11648238215887735,random,2,2
15,15,25.342520475387573,0.023294027251600038,0.06753221379041852,random,2,2
20,20,69.58199954032898,0.014061980180487064,0.04024350366523777,random,2,2
25,25,192.2077968120575,0.009535360184235309,0.02814464809639325,random,2,2
30,30,434.1934094429016,0.0069896492449120235,0.020015212090065848,random,2,2
35,35,903.8160216808319,0.008489085965955531,0.0380966736329148,random,2,2
40,40,2019.225522518158,0.005428225534200079,0.025284030879766037,random,2,2
45,45,4181.432815313339,0.005032349558983423,0.022059005978438892,random,2,2
50,50,7928.976579427719,0.00558130067691678,0.018561763818650354,random,2,2
10,10,4.461907386779785,0.04575042191704054,0.11648405270992189,scikit_interpn,2,2
15,15,17.049792528152466,0.02329470931704345,0.06749856947095836,scikit_interpn,2,2
20,20,54.34189009666443,0.0140480226839463,0.040188888212677853,scikit_interpn,2,2
25,25,135.00818967819214,0.009512632309593106,0.027356625538106694,scikit_interpn,2,2
30,30,324.7888491153717,0.007003294695358612,0.020080447659950984,scikit_interpn,2,2
35,35,788.1863870620728,0.007387404391897037,0.025340557521580584,scikit_interpn,2,2
40,40,1765.0372788906097,0.0047581626043785566,0.012984079729319961,scikit_interpn,2,2
45,45,3677.9329464435577,0.004688754794794154,0.011874119062312088,scikit_interpn,2,2
50,50,7431.016713380814,0.0037088172834421128,0.010038983483791897,scikit_interpn,2,2
10,10,8.768547773361206,0.045747378509558956,0.11647663270560267,scikit_interpn,2,2
15,15,18.909682035446167,0.023292380857296763,0.0674990257650912,scikit_interpn,2,2
20,20,52.13988757133484,0.014039566956440453,0.04019188181980837,scikit_interpn,2,2
25,25,133.03619384765625,0.009488700429752625,0.027322415477404383,scikit_interpn,2,2
30,30,333.4106180667877,0.007039161408554761,0.020245380112998368,scikit_interpn,2,2
35,35,787.4205358028412,0.007371859130158333,0.025409317691691954,scikit_interpn,2,2
40,40,1758.876281261444,0.004915653294482328,0.013053214075272657,scikit_interpn,2,2
45,45,3744.2341978549957,0.00463395585053234,0.011943841261025462,scikit_interpn,2,2
50,50,7492.664710760117,0.003887605120615288,0.010549879097723702,scikit_interpn,2,2
10,10,8.869829177856445,0.04574985582985697,0.1164831914892201,scikit_interpn,2,2
15,15,18.48735809326172,0.023294754649283968,0.06751418406466389,scikit_interpn,2,2
20,20,51.02789235115051,0.014055732679296763,0.04024551435358581,scikit_interpn,2,2
25,25,144.51413679122925,0.009506505255901443,0.027361105887664217,scikit_interpn,2,2
30,30,334.72883343696594,0.007026247268376401,0.020101617485749734,scikit_interpn,2,2
35,35,776.4166264533997,0.007449306513177011,0.02559093608803871,scikit_interpn,2,2
40,40,1751.5404164791107,0.00484004393187745,0.013038623579693195,scikit_interpn,2,2
45,45,3734.428837299347,0.004768454094898563,0.011998170100192052,scikit_interpn,2,2
50,50,7544.101585388184,0.0039608890289387026,0.010378294559816703,scikit_interpn,2,2
10,10,8.712022304534912,0.0457491665362422,0.11647938297499455,scikit_interpn,2,2
15,15,17.65114974975586,0.023291822313807983,0.06752203243841903,scikit_interpn,2,2
20,20,51.425891160964966,0.014057500576405013,0.0402320107627373,scikit_interpn,2,2
25,25,136.3911690711975,0.009517022472990317,0.027372839560759837,scikit_interpn,2,2
30,30,330.71663880348206,0.007039621018205599,0.020284073569502792,scikit_interpn,2,2
35,35,779.6880037784576,0.00758352347902905,0.026152372182437517,scikit_interpn,2,2
40,40,1854.1561076641083,0.004844600975319078,0.012999247627071914,scikit_interpn,2,2
45,45,3700.9702072143555,0.004662447557614681,0.011854804564823018,scikit_interpn,2,2
50,50,7485.3745856285095,0.003950195284250505,0.010695144588708322,scikit_interpn,2,2
10,10,8.338908195495605,0.04574919484720526,0.11649302607451703,scikit_interpn,2,2
15,15,16.95916771888733,0.023294909205555207,0.06750217734848038,scikit_interpn,2,2
20,20,48.45288968086243,0.014036498632854034,0.04019375776325407,scikit_interpn,2,2
25,25,135.05519199371338,0.00953316280382472,0.027399922248527414,scikit_interpn,2,2
30,30,339.14179396629333,0.007039779574258761,0.020155867909898872,scikit_interpn,2,2
35,35,779.5852570533752,0.0073149173651460096,0.025067629777408562,scikit_interpn,2,2
40,40,1777.0129978656769,0.004736075042106855,0.012697824137202121,scikit_interpn,2,2
45,45,3750.9625759124756,0.004700651632799384,0.012046035182070702,scikit_interpn,2,2
50,50,7509.5775825977325,0.0046160589287340455,0.01111539957142655,scikit_interpn,2,2
10,10,8.915503025054932,0.04574831755048885,0.11647762113137766,scikit_interpn,2,2
15,15,17.724569082260132,0.02329703090354353,0.0675033347211007,scikit_interpn,2,2
20,20,49.70989227294922,0.014059031722426129,0.04023759028475016,scikit_interpn,2,2
25,25,136.531188249588,0.009534124830505784,0.027419582013551158,scikit_interpn,2,2
30,30,330.60190749168396,0.007023385618691143,0.020096195495551694,scikit_interpn,2,2
35,35,770.705379486084,0.007543352594039172,0.02587660192940848,scikit_interpn,2,2
40,40,1756.508484363556,0.004706217960050014,0.012590692876895404,scikit_interpn,2,2
45,45,3682.7699978351593,0.0038918457143205976,0.011123413148029837,scikit_interpn,2,2
50,50,7444.2107129096985,0.004271426960485927,0.011019221556983011,scikit_interpn,2,2
10,10,8.425260782241821,0.045748759783284285,0.11647972745076074,scikit_interpn,2,2
15,15,18.294689178466797,0.02329354281066112,0.06749856640441562,scikit_interpn,2,2
20,20,48.244892835617065,0.014051454848769422,0.04020854062371082,scikit_interpn,2,2
25,25,133.61082124710083,0.009506060834306147,0.02739426055781402,scikit_interpn,2,2
30,30,331.384934425354,0.007040856476112372,0.02014036455546836,scikit_interpn,2,2
35,35,786.9971897602081,0.00794197534672835,0.027329734919123272,scikit_interpn,2,2
40,40,1761.3970925807953,0.004747545499806833,0.01275819052978118,scikit_interpn,2,2
45,45,3753.2489149570465,0.004509829760615454,0.011449822072384985,scikit_interpn,2,2
50,50,7559.448588848114,0.004083172356618879,0.010804642190843566,scikit_interpn,2,2
10,10,8.680243015289307,0.04574941535617701,0.11647956700204903,scikit_interpn,2,2
15,15,17.53983187675476,0.023294889883180125,0.06750684803868115,scikit_interpn,2,2
20,20,51.69089078903198,0.014032236016315472,0.040175843849869275,scikit_interpn,2,2
25,25,133.31719088554382,0.009513620301234932,0.027412503213739253,scikit_interpn,2,2
30,30,326.58693742752075,0.006988301272275703,0.020081508708360563,scikit_interpn,2,2
35,35,771.7769684791565,0.007517297303476663,0.02588862440806476,scikit_interpn,2,2
40,40,1751.5411598682404,0.004797334677934199,0.012862984383842188,scikit_interpn,2,2
45,45,3746.8800797462463,0.004376847319978303,0.011756176907657068,scikit_interpn,2,2
50,50,7500.370707035065,0.004074406288613263,0.010354945972190666,scikit_interpn,2,2
10,10,8.644538879394531,0.04575014930044951,0.11648145551145322,scikit_interpn,2,2
15,15,18.24263310432434,0.0232946423349987,0.06749754422545487,scikit_interpn,2,2
20,20,49.48589301109314,0.014049854887021913,0.04020641776236833,scikit_interpn,2,2
25,25,139.86216759681702,0.009523968323884123,0.027380457880418957,scikit_interpn,2,2
30,30,327.24792218208313,0.006973562869028021,0.019930841441647695,scikit_interpn,2,2
35,35,784.6321754455566,0.0075480471813240526,0.025924743925497096,scikit_interpn,2,2
40,40,1761.2692420482635,0.00488640911409476,0.013033652558165867,scikit_interpn,2,2
45,45,3645.272826910019,0.0037312876044712333,0.01247076997545743,scikit_interpn,2,2
50,50,7453.231708526611,0.0043291417014428586,0.012233769209718942,scikit_interpn,2,2
10,10,8.47800898551941,0.045750249898511015,0.11648609173806407,scikit_interpn,2,2
15,15,18.414225101470947,0.023295665541185707,0.06750588804618157,scikit_interpn,2,2
20,20,53.44689416885376,0.01405026851977861,0.04021630930623599,scikit_interpn,2,2
25,25,131.82519245147705,0.009518310013285316,0.027364080679522007,scikit_interpn,2,2
30,30,331.30290508270264,0.007017319868408939,0.020040683112062085,scikit_interpn,2,2
35,35,779.5299863815308,0.007743631833739706,0.02661690662219726,scikit_interpn,2,2
40,40,1752.3262271881104,0.004982691205192094,0.013223208525813407,scikit_interpn,2,2
45,45,3794.796858549118,0.004733913744767225,0.01199469073209461,scikit_interpn,2,2
50,50,7538.397584438324,0.0040727960613857915,0.010871799546052621,scikit_interpn,2,2
10,10,8.850941181182861,0.045750356375283754,0.11648338566717578,scikit_interpn,2,2
15,15,17.595287799835205,0.023289651139707573,0.06752084842386502,scikit_interpn,2,2
20,20,53.18389177322388,0.014033759896333495,0.040207440244841686,scikit_interpn,2,2
25,25,133.141193151474,0.00952730564342896,0.02738950930781331,scikit_interpn,2,2
30,30,332.71261763572693,0.007033360621315772,0.020086548121915515,scikit_interpn,2,2
35,35,769.5435132980347,0.007518688623238629,0.025799072997028202,scikit_interpn,2,2
40,40,1749.8312711715698,0.004889035711216522,0.0129312041508656,scikit_interpn,2,2
45,45,3727.985685110092,0.004717113356211609,0.012140836530652205,scikit_interpn,2,2
50,50,7530.948711633682,0.0039019343768075723,0.01015556413157681,scikit_interpn,2,2
10,10,8.878769159317017,0.04574818347452179,0.11647868200682338,scikit_interpn,2,2
15,15,17.237441062927246,0.0232927022211179,0.06749961340942434,scikit_interpn,2,2
20,20,53.573891162872314,0.01404357323148716,0.04019429267463037,scikit_interpn,2,2
25,25,134.84417271614075,0.009522422404196111,0.027408573688325055,scikit_interpn,2,2
30,30,333.00582003593445,0.007023077229325265,0.020117803049846894,scikit_interpn,2,2
35,35,783.4098658561707,0.007754590578768449,0.026663110050417646,scikit_interpn,2,2
40,40,1752.3839547634125,0.004743298503329796,0.012831923960732475,scikit_interpn,2,2
45,45,3786.2934770584106,0.004718379321102015,0.012108250330570253,scikit_interpn,2,2
50,50,7570.011584043503,0.004509246462794217,0.0125073953564315,scikit_interpn,2,2
10,10,8.649523973464966,0.04574923536203504,0.11648040058890843,scikit_interpn,2,2
15,15,17.146501541137695,0.023289247831807008,0.06752104004825471,scikit_interpn,2,2
20,20,54.12389016151428,0.014054730868260243,0.040225599829753156,scikit_interpn,2,2
25,25,135.64917254447937,0.009540986685495793,0.02741852959268709,scikit_interpn,2,2
30,30,332.69702076911926,0.007007802054766871,0.02009059568903654,scikit_interpn,2,2
35,35,771.3090229034424,0.00745422957916226,0.025591683441455335,scikit_interpn,2,2
40,40,1748.6340029239655,0.004850229279583235,0.012758909081474215,scikit_interpn,2,2
45,45,3761.873100042343,0.004681050911656047,0.011936248481458078,scikit_interpn,2,2
50,50,7552.032584905624,0.0038624455350605063,0.010291865470570927,scikit_interpn,2,2
10,10,8.539294719696045,0.045750001918946875,0.11648066900660303,scikit_interpn,2,2
15,15,17.34787082672119,0.023294430768425776,0.06752759770276612,scikit_interpn,2,2
20,20,52.56189298629761,0.014056121930213479,0.04021644868745544,scikit_interpn,2,2
25,25,133.71018886566162,0.00952554057061663,0.02740313963745522,scikit_interpn,2,2
30,30,330.43790316581726,0.006999136846703945,0.02008915491759211,scikit_interpn,2,2
35,35,774.0021402835846,0.007646185784204972,0.02627901063010822,scikit_interpn,2,2
40,40,1784.4423096179962,0.004857107854026197,0.013017275481388355,scikit_interpn,2,2
45,45,3714.003840446472,0.004615980498190218,0.011844359561188955,scikit_interpn,2,2
50,50,7512.4807114601135,0.003992521404308578,0.01050596015500277,scikit_interpn,2,2
10,10,8.212905168533325,0.04574922207387399,0.11648103506751831,scikit_interpn,2,2
15,15,18.327791213989258,0.023297036262327448,0.06750147101715706,scikit_interpn,2,2
20,20,50.32689142227173,0.014041372338464754,0.04020149518931282,scikit_interpn,2,2
25,25,131.73271536827087,0.009529018839930549,0.027395204888916724,scikit_interpn,2,2
30,30,327.50197172164917,0.006974482702470687,0.020166980755233765,scikit_interpn,2,2
35,35,777.5697247982025,0.007584538450644227,0.026083144181784382,scikit_interpn,2,2
40,40,1770.9399518966675,0.004768008723122149,0.012762665929398273,scikit_interpn,2,2
45,45,3730.0483536720276,0.00454870825259248,0.01168796150792012,scikit_interpn,2,2
50,50,7509.198708534241,0.003912888145207752,0.010163160924508807,scikit_interpn,2,2
10,10,8.877527713775635,0.04574935805606617,0.11648136757126167,scikit_interpn,2,2
15,15,16.787569046020508,0.023295574338349716,0.06750005424896718,scikit_interpn,2,2
20,20,51.976892709732056,0.01404952639019582,0.0401904400905142,scikit_interpn,2,2
25,25,132.92918920516968,0.009491260885179563,0.027323240484136563,scikit_interpn,2,2
30,30,339.52959275245667,0.00701587334604193,0.02010242346421154,scikit_interpn,2,2
35,35,779.398544549942,0.007594890284795127,0.026103000361788087,scikit_interpn,2,2
40,40,1742.396748304367,0.004566865615297008,0.01260547340081647,scikit_interpn,2,2
45,45,3685.6240792274475,0.003920118420227561,0.011186982365672615,scikit_interpn,2,2
50,50,7517.303711891174,0.0043239255620897,0.010814046989706505,scikit_interpn,2,2
10,10,8.554293394088745,0.045746983745431694,0.1164793474808565,scikit_interpn,2,2
15,15,17.669872283935547,0.023293671952664106,0.06752410044171833,scikit_interpn,2,2
20,20,49.57589268684387,0.014051341731831358,0.04022800118061898,scikit_interpn,2,2
25,25,129.6423659324646,0.009530098097495774,0.027397210237329828,scikit_interpn,2,2
30,30,327.886483669281,0.007021131312858053,0.020042306090317374,scikit_interpn,2,2
35,35,768.6065602302551,0.007348080913231245,0.025222886369370423,scikit_interpn,2,2
40,40,1763.8288805484772,0.00488173056109388,0.012992258696825479,scikit_interpn,2,2
45,45,3698.6799929142,0.003988728771850537,0.01161360254690702,scikit_interpn,2,2
50,50,7590.17671084404,0.004236074530964901,0.010859354976983981,scikit_interpn,2,2
